año,distrito,MEDIDAS_CODE,MEDIDAS#es,municipio,OBS_VALUE,seccion,TERRITORIO_CODE
2023,01,PENSIONES,Pensiones, Candelaria,"19,8",001,20240101_38011_D01_S001
2023,01,PENSIONES,Pensiones, Candelaria,"21,8",010,20240101_38011_D01_S010
2023,01,PENSIONES,Pensiones, Candelaria,"23,6",005,20240101_38011_D01_S005
2023,01,PENSIONES,Pensiones, El Paso,"17,7",001,20240101_38027_D01_S001
2023,01,PENSIONES,Pensiones, El Pinar de El Hierro,"20,7",001,20240101_38901_D01_S001
2023,01,PENSIONES,Pensiones, El Rosario,"11,1",013,20240101_38032_D01_S013
2023,01,PENSIONES,Pensiones, El Rosario,"11,2",004,20240101_38032_D01_S004
2023,01,PENSIONES,Pensiones, El Rosario,"11,7",012,20240101_38032_D01_S012
2023,01,PENSIONES,Pensiones, El Rosario,"11,8",006,20240101_38032_D01_S006
2023,01,PENSIONES,Pensiones, El Rosario,"18,4",001,20240101_38032_D01_S001
2023,01,PENSIONES,Pensiones, El Rosario,19,008,20240101_38032_D01_S008
2023,01,PENSIONES,Pensiones, El Rosario,"20,5",003,20240101_38032_D01_S003
2023,01,PENSIONES,Pensiones, El Rosario,"21,7",007,20240101_38032_D01_S007
2023,01,PENSIONES,Pensiones, El Rosario,22,002,20240101_38032_D01_S002
2023,01,PENSIONES,Pensiones, El Rosario,"22,4",009,20240101_38032_D01_S009
2023,01,PENSIONES,Pensiones, El Rosario,"22,4",010,20240101_38032_D01_S010
2023,01,PENSIONES,Pensiones, El Rosario,23,005,20240101_38032_D01_S005
2023,01,PENSIONES,Pensiones, El Rosario,"9,4",011,20240101_38032_D01_S011
2023,01,PENSIONES,Pensiones, El Sauzal,"15,1",005,20240101_38041_D01_S005
2023,01,PENSIONES,Pensiones, El Sauzal,"16,3",001,20240101_38041_D01_S001
2023,01,PENSIONES,Pensiones, El Sauzal,"17,8",006,20240101_38041_D01_S006
2023,01,PENSIONES,Pensiones, El Sauzal,"20,1",004,20240101_38041_D01_S004
2023,01,PENSIONES,Pensiones, El Sauzal,"21,3",002,20240101_38041_D01_S002
2023,01,PENSIONES,Pensiones, El Sauzal,"23,4",003,20240101_38041_D01_S003
2023,01,PENSIONES,Pensiones, El Tanque,"20,9",001,20240101_38044_D01_S001
2023,01,PENSIONES,Pensiones, El Tanque,"21,8",002,20240101_38044_D01_S002
2023,01,PENSIONES,Pensiones, Fasnia,"22,3",002,20240101_38012_D01_S002
2023,01,PENSIONES,Pensiones, Fasnia,"24,3",001,20240101_38012_D01_S001
2023,01,PENSIONES,Pensiones, Firgas,"17,5",002,20240101_35008_D01_S002
2023,01,PENSIONES,Pensiones, Firgas,"20,9",001,20240101_35008_D01_S001
2023,01,PENSIONES,Pensiones, Frontera,"18,6",002,20240101_38013_D01_S002
2023,01,PENSIONES,Pensiones, Frontera,"19,2",001,20240101_38013_D01_S001
2023,01,PENSIONES,Pensiones, Fuencaliente de La Palma,"21,7",002,20240101_38014_D01_S002
2023,01,PENSIONES,Pensiones, Fuencaliente de La Palma,"24,4",001,20240101_38014_D01_S001
2023,01,PENSIONES,Pensiones, Gáldar,16,010,20240101_35009_D01_S010
2023,01,PENSIONES,Pensiones, Gáldar,"16,4",007,20240101_35009_D01_S007
2023,01,PENSIONES,Pensiones, Gáldar,"16,4",009,20240101_35009_D01_S009
2023,01,PENSIONES,Pensiones, Gáldar,"17,2",006,20240101_35009_D01_S006
2023,01,PENSIONES,Pensiones, Gáldar,"17,6",014,20240101_35009_D01_S014
2023,01,PENSIONES,Pensiones, Gáldar,"18,9",015,20240101_35009_D01_S015
2023,01,PENSIONES,Pensiones, Gáldar,"19,9",017,20240101_35009_D01_S017
2023,01,PENSIONES,Pensiones, Gáldar,"20,4",003,20240101_35009_D01_S003
2023,01,PENSIONES,Pensiones, Gáldar,"21,4",002,20240101_35009_D01_S002
2023,01,PENSIONES,Pensiones, Gáldar,"21,8",013,20240101_35009_D01_S013
2023,01,PENSIONES,Pensiones, Gáldar,"22,9",001,20240101_35009_D01_S001
2023,01,PENSIONES,Pensiones, Gáldar,"24,1",008,20240101_35009_D01_S008
2023,01,PENSIONES,Pensiones, Gáldar,"24,9",004,20240101_35009_D01_S004
2023,01,PENSIONES,Pensiones, Gáldar,"25,4",005,20240101_35009_D01_S005
2023,01,PENSIONES,Pensiones, Gáldar,"27,8",016,20240101_35009_D01_S016
2023,01,PENSIONES,Pensiones, Gáldar,"29,9",011,20240101_35009_D01_S011
2023,01,PENSIONES,Pensiones, Garachico,"27,9",001,20240101_38015_D01_S001
2023,01,PENSIONES,Pensiones, Garachico,"32,4",002,20240101_38015_D01_S002
2023,01,PENSIONES,Pensiones, Garafía,"30,2",001,20240101_38016_D01_S001
2023,01,PENSIONES,Pensiones, Granadilla de Abona,11,017,20240101_38017_D01_S017
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"11,1",019,20240101_38017_D01_S019
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"11,2",003,20240101_38017_D01_S003
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"11,8",013,20240101_38017_D01_S013
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"11,9",015,20240101_38017_D01_S015
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"12,1",026,20240101_38017_D01_S026
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"12,3",021,20240101_38017_D01_S021
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"12,6",007,20240101_38017_D01_S007
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"12,6",008,20240101_38017_D01_S008
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"14,5",014,20240101_38017_D01_S014
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"15,6",009,20240101_38017_D01_S009
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"18,3",001,20240101_38017_D01_S001
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"18,8",002,20240101_38017_D01_S002
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"19,7",016,20240101_38017_D01_S016
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"19,8",005,20240101_38017_D01_S005
2023,01,PENSIONES,Pensiones, Granadilla de Abona,20,006,20240101_38017_D01_S006
2023,01,PENSIONES,Pensiones, Granadilla de Abona,22,012,20240101_38017_D01_S012
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"25,1",004,20240101_38017_D01_S004
2023,01,PENSIONES,Pensiones, Granadilla de Abona,7,027,20240101_38017_D01_S027
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"7,9",024,20240101_38017_D01_S024
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"8,1",010,20240101_38017_D01_S010
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"8,4",018,20240101_38017_D01_S018
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"8,5",022,20240101_38017_D01_S022
2023,01,PENSIONES,Pensiones, Granadilla de Abona,9,011,20240101_38017_D01_S011
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"9,6",020,20240101_38017_D01_S020
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"9,6",025,20240101_38017_D01_S025
2023,01,PENSIONES,Pensiones, Granadilla de Abona,"9,9",023,20240101_38017_D01_S023
2023,01,PENSIONES,Pensiones, Guía de Isora,"11,8",004,20240101_38019_D01_S004
2023,01,PENSIONES,Pensiones, Guía de Isora,"14,9",005,20240101_38019_D01_S005
2023,01,PENSIONES,Pensiones, Guía de Isora,"15,4",009,20240101_38019_D01_S009
2023,01,PENSIONES,Pensiones, Guía de Isora,"16,2",002,20240101_38019_D01_S002
2023,01,PENSIONES,Pensiones, Guía de Isora,"16,3",008,20240101_38019_D01_S008
2023,01,PENSIONES,Pensiones, Guía de Isora,"16,3",010,20240101_38019_D01_S010
2023,01,PENSIONES,Pensiones, Guía de Isora,"16,9",007,20240101_38019_D01_S007
2023,01,PENSIONES,Pensiones, Guía de Isora,17,011,20240101_38019_D01_S011
2023,01,PENSIONES,Pensiones, Guía de Isora,"17,8",003,20240101_38019_D01_S003
2023,01,PENSIONES,Pensiones, Guía de Isora,"20,9",001,20240101_38019_D01_S001
2023,01,PENSIONES,Pensiones, Güímar,"12,2",012,20240101_38020_D01_S012
2023,01,PENSIONES,Pensiones, Güímar,"13,2",001,20240101_38020_D01_S001
2023,01,PENSIONES,Pensiones, Güímar,"18,2",010,20240101_38020_D01_S010
2023,01,PENSIONES,Pensiones, Güímar,"18,7",002,20240101_38020_D01_S002
2023,01,PENSIONES,Pensiones, Güímar,"19,8",011,20240101_38020_D01_S011
2023,01,PENSIONES,Pensiones, Güímar,"20,2",004,20240101_38020_D01_S004
2023,01,PENSIONES,Pensiones, Güímar,"20,3",003,20240101_38020_D01_S003
2023,01,PENSIONES,Pensiones, Güímar,"20,7",007,20240101_38020_D01_S007
2023,01,PENSIONES,Pensiones, Güímar,"24,5",006,20240101_38020_D01_S006
2023,01,PENSIONES,Pensiones, Güímar,"26,4",005,20240101_38020_D01_S005
2023,01,PENSIONES,Pensiones, Güímar,"27,1",009,20240101_38020_D01_S009
2023,01,PENSIONES,Pensiones, Güímar,"28,1",008,20240101_38020_D01_S008
2023,01,PENSIONES,Pensiones, Haría,"17,8",003,20240101_35010_D01_S003
2023,01,PENSIONES,Pensiones, Haría,"19,8",004,20240101_35010_D01_S004
2023,01,PENSIONES,Pensiones, Haría,"22,4",001,20240101_35010_D01_S001
2023,01,PENSIONES,Pensiones, Haría,"22,5",002,20240101_35010_D01_S002
2023,01,PENSIONES,Pensiones, Hermigua,23,001,20240101_38021_D01_S001
2023,01,PENSIONES,Pensiones, Icod de los Vinos,"21,9",006,20240101_38022_D01_S006
2023,01,PENSIONES,Pensiones, Icod de los Vinos,"22,1",004,20240101_38022_D01_S004
2023,01,PENSIONES,Pensiones, Icod de los Vinos,"22,3",005,20240101_38022_D01_S005
2023,01,PENSIONES,Pensiones, Icod de los Vinos,"23,5",002,20240101_38022_D01_S002
2023,01,PENSIONES,Pensiones, Icod de los Vinos,"23,8",003,20240101_38022_D01_S003
2023,01,PENSIONES,Pensiones, Icod de los Vinos,"28,6",001,20240101_38022_D01_S001
2023,01,PENSIONES,Pensiones, Ingenio,"14,2",004,20240101_35011_D01_S004
2023,01,PENSIONES,Pensiones, Ingenio,"15,8",003,20240101_35011_D01_S003
2023,01,PENSIONES,Pensiones, Ingenio,"16,6",006,20240101_35011_D01_S006
2023,01,PENSIONES,Pensiones, Ingenio,"17,2",007,20240101_35011_D01_S007
2023,01,PENSIONES,Pensiones, Ingenio,"17,3",001,20240101_35011_D01_S001
2023,01,PENSIONES,Pensiones, Ingenio,"21,6",002,20240101_35011_D01_S002
2023,01,PENSIONES,Pensiones, Ingenio,"24,4",005,20240101_35011_D01_S005
2023,01,PENSIONES,Pensiones, La Aldea de San Nicolás,"20,9",005,20240101_35020_D01_S005
2023,01,PENSIONES,Pensiones, La Aldea de San Nicolás,"22,5",003,20240101_35020_D01_S003
2023,01,PENSIONES,Pensiones, La Aldea de San Nicolás,"23,3",002,20240101_35020_D01_S002
2023,01,PENSIONES,Pensiones, La Aldea de San Nicolás,"23,3",006,20240101_35020_D01_S006
2023,01,PENSIONES,Pensiones, La Aldea de San Nicolás,"24,6",001,20240101_35020_D01_S001
2023,01,PENSIONES,Pensiones, La Aldea de San Nicolás,"24,6",004,20240101_35020_D01_S004
2023,01,PENSIONES,Pensiones, La Aldea de San Nicolás,"26,3",007,20240101_35020_D01_S007
2023,01,PENSIONES,Pensiones, La Guancha,"21,8",003,20240101_38018_D01_S003
2023,01,PENSIONES,Pensiones, La Guancha,"23,4",002,20240101_38018_D01_S002
2023,01,PENSIONES,Pensiones, La Guancha,"25,3",001,20240101_38018_D01_S001
2023,01,PENSIONES,Pensiones, La Matanza de Acentejo,"14,9",003,20240101_38025_D01_S003
2023,01,PENSIONES,Pensiones, La Matanza de Acentejo,"15,8",004,20240101_38025_D01_S004
2023,01,PENSIONES,Pensiones, La Matanza de Acentejo,"17,1",002,20240101_38025_D01_S002
2023,01,PENSIONES,Pensiones, La Matanza de Acentejo,"18,8",001,20240101_38025_D01_S001
2023,01,PENSIONES,Pensiones, La Matanza de Acentejo,"22,4",005,20240101_38025_D01_S005
2023,01,PENSIONES,Pensiones, La Oliva,"10,3",010,20240101_35014_D01_S010
2023,01,PENSIONES,Pensiones, La Oliva,"10,4",003,20240101_35014_D01_S003
2023,01,PENSIONES,Pensiones, La Oliva,"10,8",005,20240101_35014_D01_S005
2023,01,PENSIONES,Pensiones, La Oliva,"11,1",007,20240101_35014_D01_S007
2023,01,PENSIONES,Pensiones, La Oliva,"11,4",009,20240101_35014_D01_S009
2023,01,PENSIONES,Pensiones, La Oliva,"12,2",008,20240101_35014_D01_S008
2023,01,PENSIONES,Pensiones, La Oliva,"14,3",002,20240101_35014_D01_S002
2023,01,PENSIONES,Pensiones, La Oliva,"15,1",001,20240101_35014_D01_S001
2023,01,PENSIONES,Pensiones, La Oliva,"8,5",006,20240101_35014_D01_S006
2023,01,PENSIONES,Pensiones, La Oliva,"9,8",004,20240101_35014_D01_S004
2023,01,PENSIONES,Pensiones, La Orotava,"22,1",001,20240101_38026_D01_S001
2023,01,PENSIONES,Pensiones, La Orotava,"24,2",002,20240101_38026_D01_S002
2023,01,PENSIONES,Pensiones, La Orotava,"27,8",004,20240101_38026_D01_S004
2023,01,PENSIONES,Pensiones, La Victoria de Acentejo,"17,3",006,20240101_38051_D01_S006
2023,01,PENSIONES,Pensiones, La Victoria de Acentejo,"18,4",005,20240101_38051_D01_S005
2023,01,PENSIONES,Pensiones, La Victoria de Acentejo,"18,5",002,20240101_38051_D01_S002
2023,01,PENSIONES,Pensiones, La Victoria de Acentejo,"22,2",007,20240101_38051_D01_S007
2023,01,PENSIONES,Pensiones, La Victoria de Acentejo,"22,8",001,20240101_38051_D01_S001
2023,01,PENSIONES,Pensiones, La Victoria de Acentejo,"23,7",003,20240101_38051_D01_S003
2023,01,PENSIONES,Pensiones, La Victoria de Acentejo,"23,7",004,20240101_38051_D01_S004
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,10,056,20240101_35016_D01_S056
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"12,2",047,20240101_35016_D01_S047
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"13,5",057,20240101_35016_D01_S057
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"14,7",003,20240101_35016_D01_S003
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"16,3",048,20240101_35016_D01_S048
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"16,7",049,20240101_35016_D01_S049
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"16,9",046,20240101_35016_D01_S046
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"18,2",001,20240101_35016_D01_S001
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,19,039,20240101_35016_D01_S039
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"19,1",035,20240101_35016_D01_S035
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"19,2",059,20240101_35016_D01_S059
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"19,6",050,20240101_35016_D01_S050
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"19,9",055,20240101_35016_D01_S055
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"20,2",036,20240101_35016_D01_S036
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"21,7",017,20240101_35016_D01_S017
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"21,7",054,20240101_35016_D01_S054
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"21,8",023,20240101_35016_D01_S023
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"21,9",015,20240101_35016_D01_S015
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"21,9",061,20240101_35016_D01_S061
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,22,058,20240101_35016_D01_S058
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"22,1",020,20240101_35016_D01_S020
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"22,3",006,20240101_35016_D01_S006
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"22,3",032,20240101_35016_D01_S032
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"22,6",021,20240101_35016_D01_S021
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"22,7",029,20240101_35016_D01_S029
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"22,7",040,20240101_35016_D01_S040
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"22,7",041,20240101_35016_D01_S041
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"23,5",005,20240101_35016_D01_S005
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"23,6",019,20240101_35016_D01_S019
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"23,6",042,20240101_35016_D01_S042
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"23,8",051,20240101_35016_D01_S051
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,24,004,20240101_35016_D01_S004
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"24,4",052,20240101_35016_D01_S052
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"24,6",025,20240101_35016_D01_S025
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"25,1",027,20240101_35016_D01_S027
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"25,4",033,20240101_35016_D01_S033
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"25,4",038,20240101_35016_D01_S038
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"25,5",031,20240101_35016_D01_S031
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"25,7",034,20240101_35016_D01_S034
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"25,9",053,20240101_35016_D01_S053
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"26,7",063,20240101_35016_D01_S063
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"26,8",018,20240101_35016_D01_S018
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"26,8",024,20240101_35016_D01_S024
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"26,9",012,20240101_35016_D01_S012
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"27,3",026,20240101_35016_D01_S026
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"27,5",060,20240101_35016_D01_S060
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"28,1",030,20240101_35016_D01_S030
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"28,1",037,20240101_35016_D01_S037
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"28,1",043,20240101_35016_D01_S043
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"28,3",008,20240101_35016_D01_S008
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"29,1",011,20240101_35016_D01_S011
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"29,8",045,20240101_35016_D01_S045
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"29,8",062,20240101_35016_D01_S062
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"30,2",007,20240101_35016_D01_S007
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"30,2",010,20240101_35016_D01_S010
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"31,8",014,20240101_35016_D01_S014
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"33,3",013,20240101_35016_D01_S013
2023,01,PENSIONES,Pensiones, Las Palmas de Gran Canaria,"36,3",044,20240101_35016_D01_S044
2023,01,PENSIONES,Pensiones, Los Llanos de Aridane,"13,9",002,20240101_38024_D01_S002
2023,01,PENSIONES,Pensiones, Los Llanos de Aridane,15,004,20240101_38024_D01_S004
2023,01,PENSIONES,Pensiones, Los Llanos de Aridane,"15,5",001,20240101_38024_D01_S001
2023,01,PENSIONES,Pensiones, Los Llanos de Aridane,"17,7",005,20240101_38024_D01_S005
2023,01,PENSIONES,Pensiones, Los Llanos de Aridane,"17,9",008,20240101_38024_D01_S008
2023,01,PENSIONES,Pensiones, Los Llanos de Aridane,"18,3",007,20240101_38024_D01_S007
2023,01,PENSIONES,Pensiones, Los Llanos de Aridane,"18,5",003,20240101_38024_D01_S003
2023,01,PENSIONES,Pensiones, Los Llanos de Aridane,"20,1",006,20240101_38024_D01_S006
2023,01,PENSIONES,Pensiones, Los Realejos,"13,7",008,20240101_38031_D01_S008
2023,01,PENSIONES,Pensiones, Los Realejos,"16,3",006,20240101_38031_D01_S006
2023,01,PENSIONES,Pensiones, Los Realejos,"17,1",002,20240101_38031_D01_S002
2023,01,PENSIONES,Pensiones, Los Realejos,"18,2",003,20240101_38031_D01_S003
2023,01,PENSIONES,Pensiones, Los Realejos,"19,9",005,20240101_38031_D01_S005
2023,01,PENSIONES,Pensiones, Los Realejos,"20,6",004,20240101_38031_D01_S004
2023,01,PENSIONES,Pensiones, Los Realejos,"20,9",001,20240101_38031_D01_S001
2023,01,PENSIONES,Pensiones, Los Realejos,"21,4",007,20240101_38031_D01_S007
2023,01,PENSIONES,Pensiones, Los Silos,"24,2",004,20240101_38042_D01_S004
2023,01,PENSIONES,Pensiones, Los Silos,"24,6",001,20240101_38042_D01_S001
2023,01,PENSIONES,Pensiones, Los Silos,29,003,20240101_38042_D01_S003
2023,01,PENSIONES,Pensiones, Los Silos,"29,1",002,20240101_38042_D01_S002
2023,01,PENSIONES,Pensiones, Mogán,"14,2",003,20240101_35012_D01_S003
2023,01,PENSIONES,Pensiones, Mogán,"17,3",002,20240101_35012_D01_S002
2023,01,PENSIONES,Pensiones, Mogán,19,001,20240101_35012_D01_S001
2023,01,PENSIONES,Pensiones, Moya,"17,5",003,20240101_35013_D01_S003
2023,01,PENSIONES,Pensiones, Moya,"18,1",005,20240101_35013_D01_S005
2023,01,PENSIONES,Pensiones, Moya,"19,5",002,20240101_35013_D01_S002
2023,01,PENSIONES,Pensiones, Moya,"20,6",004,20240101_35013_D01_S004
2023,01,PENSIONES,Pensiones, Moya,"21,7",001,20240101_35013_D01_S001
2023,01,PENSIONES,Pensiones, Moya,"26,2",006,20240101_35013_D01_S006
2023,01,PENSIONES,Pensiones, Pájara,"18,3",001,20240101_35015_D01_S001
2023,01,PENSIONES,Pensiones, Puerto de La Cruz,"17,5",004,20240101_38028_D01_S004
2023,01,PENSIONES,Pensiones, Puerto de La Cruz,"27,6",003,20240101_38028_D01_S003
2023,01,PENSIONES,Pensiones, Puerto de La Cruz,"29,3",002,20240101_38028_D01_S002
2023,01,PENSIONES,Pensiones, Puerto de La Cruz,"29,5",001,20240101_38028_D01_S001
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"10,4",008,20240101_35017_D01_S008
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"11,1",013,20240101_35017_D01_S013
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"11,2",009,20240101_35017_D01_S009
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"11,3",011,20240101_35017_D01_S011
2023,01,PENSIONES,Pensiones, Puerto del Rosario,12,012,20240101_35017_D01_S012
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"13,3",007,20240101_35017_D01_S007
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"13,4",004,20240101_35017_D01_S004
2023,01,PENSIONES,Pensiones, Puerto del Rosario,14,006,20240101_35017_D01_S006
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"14,8",003,20240101_35017_D01_S003
2023,01,PENSIONES,Pensiones, Puerto del Rosario,16,002,20240101_35017_D01_S002
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"18,4",001,20240101_35017_D01_S001
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"6,9",016,20240101_35017_D01_S016
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"7,9",017,20240101_35017_D01_S017
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"8,1",014,20240101_35017_D01_S014
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"8,6",015,20240101_35017_D01_S015
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"8,9",010,20240101_35017_D01_S010
2023,01,PENSIONES,Pensiones, Puerto del Rosario,"9,2",018,20240101_35017_D01_S018
2023,01,PENSIONES,Pensiones, Puntagorda,"19,6",001,20240101_38029_D01_S001
2023,01,PENSIONES,Pensiones, Puntagorda,"20,9",002,20240101_38029_D01_S002
2023,01,PENSIONES,Pensiones, Puntallana,"19,1",001,20240101_38030_D01_S001
2023,01,PENSIONES,Pensiones, Puntallana,"22,9",002,20240101_38030_D01_S002
2023,01,PENSIONES,Pensiones, San Andrés y Sauces,"17,2",002,20240101_38033_D01_S002
2023,01,PENSIONES,Pensiones, San Andrés y Sauces,"21,7",003,20240101_38033_D01_S003
2023,01,PENSIONES,Pensiones, San Andrés y Sauces,"23,2",001,20240101_38033_D01_S001
2023,01,PENSIONES,Pensiones, San Bartolomé,"11,8",002,20240101_35018_D01_S002
2023,01,PENSIONES,Pensiones, San Bartolomé,"12,1",001,20240101_35018_D01_S001
2023,01,PENSIONES,Pensiones, San Bartolomé,13,003,20240101_35018_D01_S003
2023,01,PENSIONES,Pensiones, San Bartolomé,"14,4",004,20240101_35018_D01_S004
2023,01,PENSIONES,Pensiones, San Bartolomé de Tirajana,"26,5",001,20240101_35019_D01_S001
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"14,9",007,20240101_38023_D01_S007
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"15,2",014,20240101_38023_D01_S014
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"15,5",027,20240101_38023_D01_S027
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"16,1",032,20240101_38023_D01_S032
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"16,3",028,20240101_38023_D01_S028
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"17,3",001,20240101_38023_D01_S001
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"17,6",023,20240101_38023_D01_S023
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"17,8",003,20240101_38023_D01_S003
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"17,8",025,20240101_38023_D01_S025
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,18,005,20240101_38023_D01_S005
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"18,3",030,20240101_38023_D01_S030
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"18,9",017,20240101_38023_D01_S017
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"18,9",019,20240101_38023_D01_S019
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"19,2",006,20240101_38023_D01_S006
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"19,4",009,20240101_38023_D01_S009
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"20,2",015,20240101_38023_D01_S015
2023,01,PENSIONES,Pensiones, San Cristóbal de La Laguna,"20,7",016,20240101_38023_D01_S016
