ocupacion,code_municipio,code_distrito,code_seccion,año,municipio,seccion,sexo,num_casos,geocode
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,006,2022,Granadilla de Abona,1006,Hombres,150,20220101_38017_D01_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,006,2022,Granadilla de Abona,1006,Mujeres,113,20220101_38017_D01_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,006,2023,Granadilla de Abona,1006,Hombres,172,20230101_38017_D01_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,006,2023,Granadilla de Abona,1006,Mujeres,125,20230101_38017_D01_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,007,2021,Granadilla de Abona,1007,Hombres,317,20210101_38017_D01_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,007,2021,Granadilla de Abona,1007,Mujeres,273,20210101_38017_D01_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,007,2022,Granadilla de Abona,1007,Hombres,322,20220101_38017_D01_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,007,2022,Granadilla de Abona,1007,Mujeres,286,20220101_38017_D01_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,007,2023,Granadilla de Abona,1007,Hombres,357,20230101_38017_D01_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,007,2023,Granadilla de Abona,1007,Mujeres,307,20230101_38017_D01_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,008,2021,Granadilla de Abona,1008,Hombres,190,20210101_38017_D01_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,008,2021,Granadilla de Abona,1008,Mujeres,155,20210101_38017_D01_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,008,2022,Granadilla de Abona,1008,Hombres,191,20220101_38017_D01_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,008,2022,Granadilla de Abona,1008,Mujeres,173,20220101_38017_D01_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,008,2023,Granadilla de Abona,1008,Hombres,222,20230101_38017_D01_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,008,2023,Granadilla de Abona,1008,Mujeres,177,20230101_38017_D01_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,009,2021,Granadilla de Abona,1009,Hombres,337,20210101_38017_D01_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,009,2021,Granadilla de Abona,1009,Mujeres,263,20210101_38017_D01_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,009,2022,Granadilla de Abona,1009,Hombres,334,20220101_38017_D01_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,009,2022,Granadilla de Abona,1009,Mujeres,294,20220101_38017_D01_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,009,2023,Granadilla de Abona,1009,Hombres,385,20230101_38017_D01_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,009,2023,Granadilla de Abona,1009,Mujeres,321,20230101_38017_D01_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,010,2021,Granadilla de Abona,1010,Hombres,338,20210101_38017_D01_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,010,2021,Granadilla de Abona,1010,Mujeres,294,20210101_38017_D01_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,010,2022,Granadilla de Abona,1010,Hombres,364,20220101_38017_D01_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,010,2022,Granadilla de Abona,1010,Mujeres,318,20220101_38017_D01_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,010,2023,Granadilla de Abona,1010,Hombres,419,20230101_38017_D01_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,010,2023,Granadilla de Abona,1010,Mujeres,369,20230101_38017_D01_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,011,2021,Granadilla de Abona,1011,Hombres,318,20210101_38017_D01_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,011,2021,Granadilla de Abona,1011,Mujeres,236,20210101_38017_D01_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,011,2022,Granadilla de Abona,1011,Hombres,359,20220101_38017_D01_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,011,2022,Granadilla de Abona,1011,Mujeres,286,20220101_38017_D01_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,011,2023,Granadilla de Abona,1011,Hombres,428,20230101_38017_D01_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,011,2023,Granadilla de Abona,1011,Mujeres,321,20230101_38017_D01_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,012,2021,Granadilla de Abona,1012,Hombres,170,20210101_38017_D01_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,012,2021,Granadilla de Abona,1012,Mujeres,119,20210101_38017_D01_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,012,2022,Granadilla de Abona,1012,Hombres,179,20220101_38017_D01_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,012,2022,Granadilla de Abona,1012,Mujeres,137,20220101_38017_D01_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,012,2023,Granadilla de Abona,1012,Hombres,196,20230101_38017_D01_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,012,2023,Granadilla de Abona,1012,Mujeres,152,20230101_38017_D01_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,013,2021,Granadilla de Abona,1013,Hombres,270,20210101_38017_D01_S013
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,013,2021,Granadilla de Abona,1013,Mujeres,164,20210101_38017_D01_S013
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,013,2022,Granadilla de Abona,1013,Hombres,291,20220101_38017_D01_S013
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,013,2022,Granadilla de Abona,1013,Mujeres,213,20220101_38017_D01_S013
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,013,2023,Granadilla de Abona,1013,Hombres,351,20230101_38017_D01_S013
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,013,2023,Granadilla de Abona,1013,Mujeres,258,20230101_38017_D01_S013
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,014,2021,Granadilla de Abona,1014,Hombres,279,20210101_38017_D01_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,014,2021,Granadilla de Abona,1014,Mujeres,281,20210101_38017_D01_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,014,2022,Granadilla de Abona,1014,Hombres,304,20220101_38017_D01_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,014,2022,Granadilla de Abona,1014,Mujeres,279,20220101_38017_D01_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,014,2023,Granadilla de Abona,1014,Hombres,332,20230101_38017_D01_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,014,2023,Granadilla de Abona,1014,Mujeres,307,20230101_38017_D01_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,015,2021,Granadilla de Abona,1015,Hombres,231,20210101_38017_D01_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,015,2021,Granadilla de Abona,1015,Mujeres,157,20210101_38017_D01_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,015,2022,Granadilla de Abona,1015,Hombres,254,20220101_38017_D01_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,015,2022,Granadilla de Abona,1015,Mujeres,159,20220101_38017_D01_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,015,2023,Granadilla de Abona,1015,Hombres,282,20230101_38017_D01_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,015,2023,Granadilla de Abona,1015,Mujeres,191,20230101_38017_D01_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,016,2021,Granadilla de Abona,1016,Hombres,126,20210101_38017_D01_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,016,2021,Granadilla de Abona,1016,Mujeres,111,20210101_38017_D01_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,016,2022,Granadilla de Abona,1016,Hombres,147,20220101_38017_D01_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,016,2022,Granadilla de Abona,1016,Mujeres,119,20220101_38017_D01_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,016,2023,Granadilla de Abona,1016,Hombres,159,20230101_38017_D01_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,016,2023,Granadilla de Abona,1016,Mujeres,130,20230101_38017_D01_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,017,2021,Granadilla de Abona,1017,Hombres,258,20210101_38017_D01_S017
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,017,2021,Granadilla de Abona,1017,Mujeres,199,20210101_38017_D01_S017
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,017,2022,Granadilla de Abona,1017,Hombres,272,20220101_38017_D01_S017
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,017,2022,Granadilla de Abona,1017,Mujeres,213,20220101_38017_D01_S017
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,017,2023,Granadilla de Abona,1017,Hombres,286,20230101_38017_D01_S017
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,017,2023,Granadilla de Abona,1017,Mujeres,245,20230101_38017_D01_S017
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,018,2021,Granadilla de Abona,1018,Hombres,376,20210101_38017_D01_S018
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,018,2021,Granadilla de Abona,1018,Mujeres,378,20210101_38017_D01_S018
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,018,2022,Granadilla de Abona,1018,Hombres,397,20220101_38017_D01_S018
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,018,2022,Granadilla de Abona,1018,Mujeres,374,20220101_38017_D01_S018
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,018,2023,Granadilla de Abona,1018,Hombres,176,20230101_38017_D01_S018
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,018,2023,Granadilla de Abona,1018,Mujeres,149,20230101_38017_D01_S018
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,019,2021,Granadilla de Abona,1019,Hombres,203,20210101_38017_D01_S019
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,019,2021,Granadilla de Abona,1019,Mujeres,164,20210101_38017_D01_S019
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,019,2022,Granadilla de Abona,1019,Hombres,212,20220101_38017_D01_S019
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,019,2022,Granadilla de Abona,1019,Mujeres,166,20220101_38017_D01_S019
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,019,2023,Granadilla de Abona,1019,Hombres,245,20230101_38017_D01_S019
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,019,2023,Granadilla de Abona,1019,Mujeres,215,20230101_38017_D01_S019
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,020,2021,Granadilla de Abona,1020,Hombres,339,20210101_38017_D01_S020
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,020,2021,Granadilla de Abona,1020,Mujeres,263,20210101_38017_D01_S020
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,020,2022,Granadilla de Abona,1020,Hombres,389,20220101_38017_D01_S020
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,020,2022,Granadilla de Abona,1020,Mujeres,283,20220101_38017_D01_S020
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,020,2023,Granadilla de Abona,1020,Hombres,417,20230101_38017_D01_S020
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,020,2023,Granadilla de Abona,1020,Mujeres,339,20230101_38017_D01_S020
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,021,2021,Granadilla de Abona,1021,Hombres,330,20210101_38017_D01_S021
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,021,2021,Granadilla de Abona,1021,Mujeres,264,20210101_38017_D01_S021
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,021,2022,Granadilla de Abona,1021,Hombres,337,20220101_38017_D01_S021
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,021,2022,Granadilla de Abona,1021,Mujeres,290,20220101_38017_D01_S021
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,021,2023,Granadilla de Abona,1021,Hombres,385,20230101_38017_D01_S021
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,021,2023,Granadilla de Abona,1021,Mujeres,327,20230101_38017_D01_S021
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,022,2021,Granadilla de Abona,1022,Hombres,272,20210101_38017_D01_S022
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,022,2021,Granadilla de Abona,1022,Mujeres,192,20210101_38017_D01_S022
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,022,2022,Granadilla de Abona,1022,Hombres,296,20220101_38017_D01_S022
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,022,2022,Granadilla de Abona,1022,Mujeres,210,20220101_38017_D01_S022
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,022,2023,Granadilla de Abona,1022,Hombres,318,20230101_38017_D01_S022
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,022,2023,Granadilla de Abona,1022,Mujeres,251,20230101_38017_D01_S022
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,023,2021,Granadilla de Abona,1023,Hombres,232,20210101_38017_D01_S023
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,023,2021,Granadilla de Abona,1023,Mujeres,169,20210101_38017_D01_S023
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,023,2022,Granadilla de Abona,1023,Hombres,285,20220101_38017_D01_S023
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,023,2022,Granadilla de Abona,1023,Mujeres,182,20220101_38017_D01_S023
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,023,2023,Granadilla de Abona,1023,Hombres,311,20230101_38017_D01_S023
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,023,2023,Granadilla de Abona,1023,Mujeres,233,20230101_38017_D01_S023
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,024,2021,Granadilla de Abona,1024,Hombres,292,20210101_38017_D01_S024
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,024,2021,Granadilla de Abona,1024,Mujeres,218,20210101_38017_D01_S024
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,024,2022,Granadilla de Abona,1024,Hombres,308,20220101_38017_D01_S024
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,024,2022,Granadilla de Abona,1024,Mujeres,259,20220101_38017_D01_S024
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,024,2023,Granadilla de Abona,1024,Hombres,355,20230101_38017_D01_S024
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,024,2023,Granadilla de Abona,1024,Mujeres,302,20230101_38017_D01_S024
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,025,2021,Granadilla de Abona,1025,Hombres,271,20210101_38017_D01_S025
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,025,2021,Granadilla de Abona,1025,Mujeres,185,20210101_38017_D01_S025
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,025,2022,Granadilla de Abona,1025,Hombres,273,20220101_38017_D01_S025
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,025,2022,Granadilla de Abona,1025,Mujeres,204,20220101_38017_D01_S025
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,025,2023,Granadilla de Abona,1025,Hombres,335,20230101_38017_D01_S025
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,025,2023,Granadilla de Abona,1025,Mujeres,264,20230101_38017_D01_S025
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,026,2022,Granadilla de Abona,1026,Hombres,206,20220101_38017_D01_S026
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,026,2022,Granadilla de Abona,1026,Mujeres,139,20220101_38017_D01_S026
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,026,2023,Granadilla de Abona,1026,Hombres,235,20230101_38017_D01_S026
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,026,2023,Granadilla de Abona,1026,Mujeres,174,20230101_38017_D01_S026
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,027,2023,Granadilla de Abona,1027,Hombres,250,20230101_38017_D01_S027
Trabajadores cualificados y oficiales/operarios de nivel bajo,38017,01,027,2023,Granadilla de Abona,1027,Mujeres,236,20230101_38017_D01_S027
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,001,2021,"Guancha, La",1001,Hombres,128,20210101_38018_D01_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,001,2021,"Guancha, La",1001,Mujeres,137,20210101_38018_D01_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,001,2022,"Guancha, La",1001,Hombres,145,20220101_38018_D01_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,001,2022,"Guancha, La",1001,Mujeres,141,20220101_38018_D01_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,001,2023,"Guancha, La",1001,Hombres,150,20230101_38018_D01_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,001,2023,"Guancha, La",1001,Mujeres,146,20230101_38018_D01_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,002,2021,"Guancha, La",1002,Hombres,225,20210101_38018_D01_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,002,2021,"Guancha, La",1002,Mujeres,165,20210101_38018_D01_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,002,2022,"Guancha, La",1002,Hombres,232,20220101_38018_D01_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,002,2022,"Guancha, La",1002,Mujeres,171,20220101_38018_D01_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,002,2023,"Guancha, La",1002,Hombres,248,20230101_38018_D01_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,002,2023,"Guancha, La",1002,Mujeres,182,20230101_38018_D01_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,003,2021,"Guancha, La",1003,Hombres,282,20210101_38018_D01_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,003,2021,"Guancha, La",1003,Mujeres,211,20210101_38018_D01_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,003,2022,"Guancha, La",1003,Hombres,290,20220101_38018_D01_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,003,2022,"Guancha, La",1003,Mujeres,209,20220101_38018_D01_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,003,2023,"Guancha, La",1003,Hombres,317,20230101_38018_D01_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38018,01,003,2023,"Guancha, La",1003,Mujeres,214,20230101_38018_D01_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,001,2021,Guía de Isora,1001,Hombres,240,20210101_38019_D01_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,001,2021,Guía de Isora,1001,Mujeres,180,20210101_38019_D01_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,001,2022,Guía de Isora,1001,Hombres,242,20220101_38019_D01_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,001,2022,Guía de Isora,1001,Mujeres,198,20220101_38019_D01_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,001,2023,Guía de Isora,1001,Hombres,256,20230101_38019_D01_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,001,2023,Guía de Isora,1001,Mujeres,218,20230101_38019_D01_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,002,2021,Guía de Isora,1002,Hombres,259,20210101_38019_D01_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,002,2021,Guía de Isora,1002,Mujeres,178,20210101_38019_D01_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,002,2022,Guía de Isora,1002,Hombres,298,20220101_38019_D01_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,002,2022,Guía de Isora,1002,Mujeres,208,20220101_38019_D01_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,002,2023,Guía de Isora,1002,Hombres,323,20230101_38019_D01_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,002,2023,Guía de Isora,1002,Mujeres,223,20230101_38019_D01_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,003,2021,Guía de Isora,1003,Hombres,210,20210101_38019_D01_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,003,2021,Guía de Isora,1003,Mujeres,180,20210101_38019_D01_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,003,2022,Guía de Isora,1003,Hombres,233,20220101_38019_D01_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,003,2022,Guía de Isora,1003,Mujeres,209,20220101_38019_D01_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,003,2023,Guía de Isora,1003,Hombres,262,20230101_38019_D01_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,003,2023,Guía de Isora,1003,Mujeres,239,20230101_38019_D01_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,004,2021,Guía de Isora,1004,Hombres,266,20210101_38019_D01_S004
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,004,2021,Guía de Isora,1004,Mujeres,237,20210101_38019_D01_S004
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,004,2022,Guía de Isora,1004,Hombres,299,20220101_38019_D01_S004
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,004,2022,Guía de Isora,1004,Mujeres,246,20220101_38019_D01_S004
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,004,2023,Guía de Isora,1004,Hombres,324,20230101_38019_D01_S004
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,004,2023,Guía de Isora,1004,Mujeres,267,20230101_38019_D01_S004
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,005,2021,Guía de Isora,1005,Hombres,300,20210101_38019_D01_S005
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,005,2021,Guía de Isora,1005,Mujeres,242,20210101_38019_D01_S005
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,005,2022,Guía de Isora,1005,Hombres,309,20220101_38019_D01_S005
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,005,2022,Guía de Isora,1005,Mujeres,263,20220101_38019_D01_S005
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,005,2023,Guía de Isora,1005,Hombres,331,20230101_38019_D01_S005
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,005,2023,Guía de Isora,1005,Mujeres,258,20230101_38019_D01_S005
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,007,2021,Guía de Isora,1007,Hombres,172,20210101_38019_D01_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,007,2021,Guía de Isora,1007,Mujeres,137,20210101_38019_D01_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,007,2022,Guía de Isora,1007,Hombres,176,20220101_38019_D01_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,007,2022,Guía de Isora,1007,Mujeres,136,20220101_38019_D01_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,007,2023,Guía de Isora,1007,Hombres,198,20230101_38019_D01_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,007,2023,Guía de Isora,1007,Mujeres,165,20230101_38019_D01_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,008,2021,Guía de Isora,1008,Hombres,213,20210101_38019_D01_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,008,2021,Guía de Isora,1008,Mujeres,177,20210101_38019_D01_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,008,2022,Guía de Isora,1008,Hombres,211,20220101_38019_D01_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,008,2022,Guía de Isora,1008,Mujeres,167,20220101_38019_D01_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,008,2023,Guía de Isora,1008,Hombres,229,20230101_38019_D01_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,008,2023,Guía de Isora,1008,Mujeres,185,20230101_38019_D01_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,009,2021,Guía de Isora,1009,Hombres,206,20210101_38019_D01_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,009,2021,Guía de Isora,1009,Mujeres,156,20210101_38019_D01_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,009,2022,Guía de Isora,1009,Hombres,244,20220101_38019_D01_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,009,2022,Guía de Isora,1009,Mujeres,191,20220101_38019_D01_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,009,2023,Guía de Isora,1009,Hombres,258,20230101_38019_D01_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,009,2023,Guía de Isora,1009,Mujeres,201,20230101_38019_D01_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,010,2021,Guía de Isora,1010,Hombres,324,20210101_38019_D01_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,010,2021,Guía de Isora,1010,Mujeres,248,20210101_38019_D01_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,010,2022,Guía de Isora,1010,Hombres,348,20220101_38019_D01_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,010,2022,Guía de Isora,1010,Mujeres,274,20220101_38019_D01_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,010,2023,Guía de Isora,1010,Hombres,361,20230101_38019_D01_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,010,2023,Guía de Isora,1010,Mujeres,314,20230101_38019_D01_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,011,2021,Guía de Isora,1011,Hombres,218,20210101_38019_D01_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,011,2021,Guía de Isora,1011,Mujeres,150,20210101_38019_D01_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,011,2022,Guía de Isora,1011,Hombres,222,20220101_38019_D01_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38019,01,011,2022,Guía de Isora,1011,Mujeres,169,20220101_38019_D01_S011
