año,MEDIDAS_CODE,MEDIDAS#es,TERRITORIO_CODE,distrito,seccion,municipio,OBS_VALUE
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38026_D04_S004,04,004, La Orotava,30342
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38026_D04_S005,04,005, La Orotava,41415
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38026_D05_S001,05,001, La Orotava,31563
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38026_D05_S002,05,002, La Orotava,33113
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38026_D05_S003,05,003, La Orotava,31207
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38026_D05_S004,05,004, La Orotava,24647
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38026_D05_S005,05,005, La Orotava,31233
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38026_D06_S001,06,001, La Orotava,29419
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38026_D06_S002,06,002, La Orotava,29036
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38026_D06_S003,06,003, La Orotava,28151
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38026_D06_S004,06,004, La Orotava,32962
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38027_D01_S001,01,001, El Paso,38667
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38027_D02_S001,02,001, El Paso,38619
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38027_D03_S001,03,001, El Paso,44670
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38027_D03_S002,03,002, El Paso,40220
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38027_D04_S001,04,001, El Paso,35188
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D01_S001,01,001, Puerto de La Cruz,26083
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D01_S002,01,002, Puerto de La Cruz,24317
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D01_S003,01,003, Puerto de La Cruz,37572
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D01_S004,01,004, Puerto de La Cruz,41586
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D02_S001,02,001, Puerto de La Cruz,30041
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D02_S002,02,002, Puerto de La Cruz,28603
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D02_S003,02,003, Puerto de La Cruz,35563
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D02_S004,02,004, Puerto de La Cruz,35849
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D02_S005,02,005, Puerto de La Cruz,38870
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D03_S001,03,001, Puerto de La Cruz,30609
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D03_S002,03,002, Puerto de La Cruz,28416
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D03_S003,03,003, Puerto de La Cruz,26210
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D03_S004,03,004, Puerto de La Cruz,28142
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D03_S005,03,005, Puerto de La Cruz,30242
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D03_S006,03,006, Puerto de La Cruz,27415
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D04_S001,04,001, Puerto de La Cruz,29375
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D04_S002,04,002, Puerto de La Cruz,29764
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D04_S003,04,003, Puerto de La Cruz,32188
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D04_S004,04,004, Puerto de La Cruz,35594
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38028_D04_S005,04,005, Puerto de La Cruz,28518
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38029_D01_S001,01,001, Puntagorda,30263
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38029_D01_S002,01,002, Puntagorda,31932
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38030_D01_S001,01,001, Puntallana,38523
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38030_D01_S002,01,002, Puntallana,38895
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D01_S001,01,001, Los Realejos,33094
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D01_S002,01,002, Los Realejos,36431
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D01_S003,01,003, Los Realejos,32886
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D01_S004,01,004, Los Realejos,29729
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D01_S005,01,005, Los Realejos,31673
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D01_S006,01,006, Los Realejos,31594
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D01_S007,01,007, Los Realejos,31742
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D01_S008,01,008, Los Realejos,33154
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D02_S001,02,001, Los Realejos,33598
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D02_S002,02,002, Los Realejos,34671
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D02_S003,02,003, Los Realejos,31774
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D03_S001,03,001, Los Realejos,31591
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D03_S002,03,002, Los Realejos,35558
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D03_S003,03,003, Los Realejos,29379
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D03_S004,03,004, Los Realejos,36114
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D03_S005,03,005, Los Realejos,32306
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D04_S001,04,001, Los Realejos,29918
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D04_S002,04,002, Los Realejos,35118
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D04_S003,04,003, Los Realejos,40070
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D04_S004,04,004, Los Realejos,29255
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D05_S001,05,001, Los Realejos,34153
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D05_S002,05,002, Los Realejos,32097
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D05_S003,05,003, Los Realejos,33543
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D06_S001,06,001, Los Realejos,34100
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38031_D06_S002,06,002, Los Realejos,34863
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38032_D01_S001,01,001, El Rosario,41772
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38032_D01_S002,01,002, El Rosario,37553
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38032_D01_S003,01,003, El Rosario,41928
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38032_D01_S004,01,004, El Rosario,42584
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38032_D01_S005,01,005, El Rosario,35092
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38032_D01_S006,01,006, El Rosario,51520
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38032_D01_S007,01,007, El Rosario,40544
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38032_D01_S008,01,008, El Rosario,54140
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38032_D01_S009,01,009, El Rosario,44080
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38032_D01_S010,01,010, El Rosario,41048
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38032_D01_S011,01,011, El Rosario,54631
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38032_D01_S012,01,012, El Rosario,64221
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38032_D01_S013,01,013, El Rosario,44235
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38033_D01_S001,01,001, San Andrés y Sauces,37383
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38033_D01_S002,01,002, San Andrés y Sauces,36526
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38033_D01_S003,01,003, San Andrés y Sauces,39568
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38033_D02_S001,02,001, San Andrés y Sauces,38062
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38034_D01_S001,01,001, San Juan de la Rambla,37025
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38034_D01_S002,01,002, San Juan de la Rambla,31135
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38034_D01_S003,01,003, San Juan de la Rambla,29009
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38034_D01_S004,01,004, San Juan de la Rambla,27619
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38035_D01_S001,01,001, San Miguel de Abona,40505
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38035_D01_S002,01,002, San Miguel de Abona,35644
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38035_D01_S003,01,003, San Miguel de Abona,38159
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38035_D01_S004,01,004, San Miguel de Abona,28020
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38035_D01_S005,01,005, San Miguel de Abona,36383
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38035_D01_S006,01,006, San Miguel de Abona,29739
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38035_D01_S007,01,007, San Miguel de Abona,37534
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38035_D01_S008,01,008, San Miguel de Abona,37728
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38035_D01_S009,01,009, San Miguel de Abona,29333
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38036_D01_S001,01,001, San Sebastián de La Gomera,42896
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38036_D01_S002,01,002, San Sebastián de La Gomera,36283
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38036_D01_S003,01,003, San Sebastián de La Gomera,39091
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38036_D01_S005,01,005, San Sebastián de La Gomera,40034
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38036_D01_S006,01,006, San Sebastián de La Gomera,38501
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38036_D01_S007,01,007, San Sebastián de La Gomera,37000
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38036_D01_S008,01,008, San Sebastián de La Gomera,39999
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38037_D01_S001,01,001, Santa Cruz de La Palma,44802
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38037_D01_S002,01,002, Santa Cruz de La Palma,33755
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38037_D01_S003,01,003, Santa Cruz de La Palma,42682
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38037_D02_S001,02,001, Santa Cruz de La Palma,49516
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38037_D02_S002,02,002, Santa Cruz de La Palma,43116
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38037_D02_S003,02,003, Santa Cruz de La Palma,44807
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38037_D02_S005,02,005, Santa Cruz de La Palma,33017
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38037_D03_S001,03,001, Santa Cruz de La Palma,48017
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38037_D03_S002,03,002, Santa Cruz de La Palma,40977
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38037_D03_S003,03,003, Santa Cruz de La Palma,33900
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38037_D03_S004,03,004, Santa Cruz de La Palma,41858
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38037_D03_S005,03,005, Santa Cruz de La Palma,39229
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D01_S001,01,001, Santa Cruz de Tenerife,63882
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D01_S002,01,002, Santa Cruz de Tenerife,41327
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D01_S003,01,003, Santa Cruz de Tenerife,43393
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D01_S004,01,004, Santa Cruz de Tenerife,49349
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D01_S006,01,006, Santa Cruz de Tenerife,43095
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D01_S007,01,007, Santa Cruz de Tenerife,45547
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D01_S008,01,008, Santa Cruz de Tenerife,76628
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D01_S009,01,009, Santa Cruz de Tenerife,60783
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D01_S010,01,010, Santa Cruz de Tenerife,59384
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D01_S011,01,011, Santa Cruz de Tenerife,57458
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D01_S012,01,012, Santa Cruz de Tenerife,78704
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D02_S001,02,001, Santa Cruz de Tenerife,48613
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D02_S002,02,002, Santa Cruz de Tenerife,47305
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D02_S003,02,003, Santa Cruz de Tenerife,48637
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D02_S004,02,004, Santa Cruz de Tenerife,59239
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D02_S005,02,005, Santa Cruz de Tenerife,50768
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D02_S006,02,006, Santa Cruz de Tenerife,51752
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D02_S007,02,007, Santa Cruz de Tenerife,53718
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D02_S008,02,008, Santa Cruz de Tenerife,51193
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D02_S009,02,009, Santa Cruz de Tenerife,45714
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S001,03,001, Santa Cruz de Tenerife,63988
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S002,03,002, Santa Cruz de Tenerife,46241
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S003,03,003, Santa Cruz de Tenerife,45175
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S004,03,004, Santa Cruz de Tenerife,35426
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S005,03,005, Santa Cruz de Tenerife,37251
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S006,03,006, Santa Cruz de Tenerife,59807
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S007,03,007, Santa Cruz de Tenerife,35319
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S008,03,008, Santa Cruz de Tenerife,43357
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S009,03,009, Santa Cruz de Tenerife,48197
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S010,03,010, Santa Cruz de Tenerife,38680
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S011,03,011, Santa Cruz de Tenerife,53398
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S013,03,013, Santa Cruz de Tenerife,39410
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S014,03,014, Santa Cruz de Tenerife,45644
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S015,03,015, Santa Cruz de Tenerife,42945
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S016,03,016, Santa Cruz de Tenerife,37974
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S017,03,017, Santa Cruz de Tenerife,42715
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S018,03,018, Santa Cruz de Tenerife,36512
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S019,03,019, Santa Cruz de Tenerife,48451
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S020,03,020, Santa Cruz de Tenerife,57869
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D03_S021,03,021, Santa Cruz de Tenerife,63541
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D04_S001,04,001, Santa Cruz de Tenerife,23850
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D04_S002,04,002, Santa Cruz de Tenerife,27663
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D04_S003,04,003, Santa Cruz de Tenerife,28456
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D04_S004,04,004, Santa Cruz de Tenerife,27441
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D04_S005,04,005, Santa Cruz de Tenerife,27551
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D04_S006,04,006, Santa Cruz de Tenerife,26601
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D04_S007,04,007, Santa Cruz de Tenerife,27538
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D04_S009,04,009, Santa Cruz de Tenerife,23034
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D04_S011,04,011, Santa Cruz de Tenerife,25052
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D04_S012,04,012, Santa Cruz de Tenerife,27154
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D04_S014,04,014, Santa Cruz de Tenerife,27896
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D04_S015,04,015, Santa Cruz de Tenerife,23072
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S001,05,001, Santa Cruz de Tenerife,75938
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S002,05,002, Santa Cruz de Tenerife,53794
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S003,05,003, Santa Cruz de Tenerife,45464
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S004,05,004, Santa Cruz de Tenerife,47169
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S005,05,005, Santa Cruz de Tenerife,43574
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S006,05,006, Santa Cruz de Tenerife,40708
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S007,05,007, Santa Cruz de Tenerife,40670
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S008,05,008, Santa Cruz de Tenerife,45213
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S009,05,009, Santa Cruz de Tenerife,89578
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S010,05,010, Santa Cruz de Tenerife,83277
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S011,05,011, Santa Cruz de Tenerife,43508
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S012,05,012, Santa Cruz de Tenerife,58294
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S013,05,013, Santa Cruz de Tenerife,39672
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S014,05,014, Santa Cruz de Tenerife,37642
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D05_S015,05,015, Santa Cruz de Tenerife,40806
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S001,06,001, Santa Cruz de Tenerife,43603
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S002,06,002, Santa Cruz de Tenerife,54673
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S003,06,003, Santa Cruz de Tenerife,26334
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S004,06,004, Santa Cruz de Tenerife,28014
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S005,06,005, Santa Cruz de Tenerife,37634
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S006,06,006, Santa Cruz de Tenerife,70092
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S007,06,007, Santa Cruz de Tenerife,45935
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S008,06,008, Santa Cruz de Tenerife,63814
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S010,06,010, Santa Cruz de Tenerife,33927
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S011,06,011, Santa Cruz de Tenerife,33548
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S012,06,012, Santa Cruz de Tenerife,41993
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S013,06,013, Santa Cruz de Tenerife,48282
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S014,06,014, Santa Cruz de Tenerife,52501
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S016,06,016, Santa Cruz de Tenerife,24878
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S017,06,017, Santa Cruz de Tenerife,31094
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S018,06,018, Santa Cruz de Tenerife,37168
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S019,06,019, Santa Cruz de Tenerife,37455
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S020,06,020, Santa Cruz de Tenerife,33377
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S021,06,021, Santa Cruz de Tenerife,34565
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S022,06,022, Santa Cruz de Tenerife,41917
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S023,06,023, Santa Cruz de Tenerife,30351
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S025,06,025, Santa Cruz de Tenerife,60532
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S026,06,026, Santa Cruz de Tenerife,22848
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S028,06,028, Santa Cruz de Tenerife,40809
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D06_S029,06,029, Santa Cruz de Tenerife,50422
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D07_S001,07,001, Santa Cruz de Tenerife,41316
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D07_S002,07,002, Santa Cruz de Tenerife,33012
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D07_S003,07,003, Santa Cruz de Tenerife,32287
2023,RENTA_NETA_MEDIA_HOGAR,Renta neta media por hogar,20240101_38038_D07_S004,07,004, Santa Cruz de Tenerife,28433
